gameid,datacompleteness,league,year,playoffs,date,game,patch,participantid,side,position,teamname,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,team kpm,ckpm,damagetochampions,dpm,damagetakenperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,goldspent,monsterkills
10661-10661_game_5,partial,DCup,2023,0,01/01/2024 12:24,5,13.24,100,Blue,team,JD Gaming,2408,1,22,14,44,22,14,0.5482,0.897,121821,3035.407,3798.6877,170,4.2359,66,1.6445,63,380,9.4684,78223,52283,1302.7326,71297,248
10661-10661_game_5,partial,DCup,2023,0,01/01/2024 12:24,5,13.24,200,Red,team,Top Esports,2408,0,14,23,36,14,23,0.3488,0.897,108854,2712.309,3917.4668,143,3.5631,58,1.4452,62,360,8.9701,73784,47844,1192.1262,69521,243
10662-10662_game_1,partial,DCup,2023,0,03/01/2024 09:12,1,13.24,1,Blue,top,Ninjas in Pyjamas,1625,0,0,5,3,6,16,0.2215,0.8123,11469,423.4708,959.6308,11,0.4062,2,0.0738,5,23,0.8492,7850,4259,157.2554,7520,1
10662-10662_game_1,partial,DCup,2023,0,03/01/2024 09:12,1,13.24,2,Blue,jng,Ninjas in Pyjamas,1625,0,1,1,4,6,16,0.2215,0.8123,6698,247.3108,851.2615,9,0.3323,2,0.0738,4,15,0.5538,8764,5173,191.0031,8005,134
10662-10662_game_1,partial,DCup,2023,0,03/01/2024 09:12,1,13.24,3,Blue,mid,Ninjas in Pyjamas,1625,0,2,3,3,6,16,0.2215,0.8123,16125,595.3846,803.9262,13,0.48,9,0.3323,4,32,1.1815,11099,7508,277.2185,10882,0
10662-10662_game_1,partial,DCup,2023,0,03/01/2024 09:12,1,13.24,4,Blue,bot,Ninjas in Pyjamas,1625,0,2,4,2,6,16,0.2215,0.8123,13783,508.9108,439.7169,9,0.3323,10,0.3692,2,25,0.9231,10313,6722,248.1969,10159,9
10662-10662_game_1,partial,DCup,2023,0,03/01/2024 09:12,1,13.24,5,Blue,sup,Ninjas in Pyjamas,1625,0,1,3,4,6,16,0.2215,0.8123,11735,433.2923,227.7785,41,1.5138,19,0.7015,15,94,3.4708,6527,2936,108.4062,6480,0
10662-10662_game_1,partial,DCup,2023,0,03/01/2024 09:12,1,13.24,6,Red,top,Bilibili Gaming,1625,1,4,0,4,16,6,0.5908,0.8123,13204,487.5323,762.4985,9,0.3323,3,0.1108,6,21,0.7754,12177,8586,317.0215,10909,16
10662-10662_game_1,partial,DCup,2023,0,03/01/2024 09:12,1,13.24,7,Red,jng,Bilibili Gaming,1625,1,2,0,12,16,6,0.5908,0.8123,15009,554.1785,953.3169,20,0.7385,9,0.3323,7,52,1.92,10629,7038,259.8646,8420,159
10662-10662_game_1,partial,DCup,2023,0,03/01/2024 09:12,1,13.24,8,Red,mid,Bilibili Gaming,1625,1,4,1,4,16,6,0.5908,0.8123,18103,668.4185,620.8246,12,0.4431,8,0.2954,2,31,1.1446,11575,7984,294.7938,10475,1
10662-10662_game_1,partial,DCup,2023,0,03/01/2024 09:12,1,13.24,9,Red,bot,Bilibili Gaming,1625,1,5,1,7,16,6,0.5908,0.8123,17272,637.7354,485.3908,12,0.4431,9,0.3323,5,33,1.2185,12997,9406,347.2985,10020,16
10662-10662_game_1,partial,DCup,2023,0,03/01/2024 09:12,1,13.24,10,Red,sup,Bilibili Gaming,1625,1,1,4,10,16,6,0.5908,0.8123,7824,288.8862,748.7262,51,1.8831,9,0.3323,15,90,3.3231,7259,3668,135.4338,5810,0
10662-10662_game_1,partial,DCup,2023,0,03/01/2024 09:12,1,13.24,100,Blue,team,Ninjas in Pyjamas,1625,0,6,16,16,6,16,0.2215,0.8123,59810,2208.3692,3282.3138,83,3.0646,42,1.5508,30,189,6.9785,44553,26600,982.1538,43046,144
10662-10662_game_1,partial,DCup,2023,0,03/01/2024 09:12,1,13.24,200,Red,team,Bilibili Gaming,1625,1,16,6,37,16,6,0.5908,0.8123,71412,2636.7508,3570.7569,104,3.84,38,1.4031,35,226,8.3446,54637,36684,1354.4862,45634,191
10662-10662_game_2,partial,DCup,2023,0,03/01/2024 09:58,2,13.24,1,Blue,top,Ninjas in Pyjamas,1396,0,0,3,1,5,19,0.2149,1.0315,5189,223.0229,789.4986,9,0.3868,4,0.1719,4,21,0.9026,7240,4117,176.9484,6355,4
10662-10662_game_2,partial,DCup,2023,0,03/01/2024 09:58,2,13.24,2,Blue,jng,Ninjas in Pyjamas,1396,0,3,4,1,5,19,0.2149,1.0315,2744,117.937,911.1748,3,0.1289,3,0.1289,3,16,0.6877,7287,4164,178.9685,6390,108
10662-10662_game_2,partial,DCup,2023,0,03/01/2024 09:58,2,13.24,3,Blue,mid,Ninjas in Pyjamas,1396,0,0,5,3,5,19,0.2149,1.0315,9965,428.2951,696.2321,8,0.3438,5,0.2149,3,22,0.9456,7334,4211,180.9885,6535,0
10662-10662_game_2,partial,DCup,2023,0,03/01/2024 09:58,2,13.24,4,Blue,bot,Ninjas in Pyjamas,1396,0,1,5,1,5,19,0.2149,1.0315,7993,343.5387,470.1576,7,0.3009,7,0.3009,1,21,0.9026,7994,4871,209.3553,7580,3
10662-10662_game_2,partial,DCup,2023,0,03/01/2024 09:58,2,13.24,5,Blue,sup,Ninjas in Pyjamas,1396,0,1,2,1,5,19,0.2149,1.0315,1394,59.914,294.2407,31,1.3324,11,0.4728,9,68,2.9226,5048,1925,82.7364,4875,0
10662-10662_game_2,partial,DCup,2023,0,03/01/2024 09:58,2,13.24,6,Red,top,Bilibili Gaming,1396,1,5,1,5,19,5,0.8166,1.0315,12819,550.9599,521.4756,12,0.5158,2,0.086,4,23,0.9885,10574,7451,320.2436,8315,5
10662-10662_game_2,partial,DCup,2023,0,03/01/2024 09:58,2,13.24,7,Red,jng,Bilibili Gaming,1396,1,5,2,6,19,5,0.8166,1.0315,6160,264.7564,923.1232,11,0.4728,4,0.1719,7,29,1.2464,9220,6097,262.0487,7395,115
10662-10662_game_2,partial,DCup,2023,0,03/01/2024 09:58,2,13.24,8,Red,mid,Bilibili Gaming,1396,1,3,2,7,19,5,0.8166,1.0315,13089,562.5645,426.533,9,0.3868,5,0.2149,2,24,1.0315,9498,6375,273.9971,7600,9
10662-10662_game_2,partial,DCup,2023,0,03/01/2024 09:58,2,13.24,9,Red,bot,Bilibili Gaming,1396,1,5,0,6,19,5,0.8166,1.0315,14194,610.0573,181.6332,10,0.4298,4,0.1719,4,23,0.9885,11756,8633,371.0458,10119,12
10662-10662_game_2,partial,DCup,2023,0,03/01/2024 09:58,2,13.24,10,Red,sup,Bilibili Gaming,1396,1,1,0,11,19,5,0.8166,1.0315,9680,416.0458,199.1261,39,1.6762,9,0.3868,12,71,3.0516,7661,4538,195.043,6485,0
10662-10662_game_2,partial,DCup,2023,0,03/01/2024 09:58,2,13.24,100,Blue,team,Ninjas in Pyjamas,1396,0,5,19,7,5,19,0.2149,1.0315,27284,1172.6648,3161.3467,58,2.4928,30,1.2894,20,148,6.361,34903,19286,828.9112,31735,115
10662-10662_game_2,partial,DCup,2023,0,03/01/2024 09:58,2,13.24,200,Red,team,Bilibili Gaming,1396,1,19,5,35,19,5,0.8166,1.0315,55942,2404.384,2251.8911,81,3.4814,24,1.0315,29,170,7.3066,48709,33092,1422.2923,39914,141
10662-10662_game_3,partial,DCup,2023,0,03/01/2024 10:40,3,13.24,1,Blue,top,Ninjas in Pyjamas,1623,0,1,7,5,14,28,0.5176,1.5527,8789,324.9168,1129.353,9,0.3327,4,0.1479,4,26,0.9612,8538,4951,183.0314,8475,3
10662-10662_game_3,partial,DCup,2023,0,03/01/2024 10:40,3,13.24,2,Blue,jng,Ninjas in Pyjamas,1623,0,3,5,6,14,28,0.5176,1.5527,9652,356.8207,1052.1257,6,0.2218,9,0.3327,7,37,1.3678,9705,6118,226.1738,9489,112
10662-10662_game_3,partial,DCup,2023,0,03/01/2024 10:40,3,13.24,3,Blue,mid,Ninjas in Pyjamas,1623,0,8,6,1,14,28,0.5176,1.5527,18740,692.7911,888.5397,10,0.3697,4,0.1479,5,25,0.9242,11626,8039,297.1904,10968,0
10662-10662_game_3,partial,DCup,2023,0,03/01/2024 10:40,3,13.24,4,Blue,bot,Ninjas in Pyjamas,1623,0,1,6,3,14,28,0.5176,1.5527,8726,322.5878,535.7116,9,0.3327,3,0.1109,1,20,0.7394,9291,5704,210.8688,9100,8
10662-10662_game_3,partial,DCup,2023,0,03/01/2024 10:40,3,13.24,5,Blue,sup,Ninjas in Pyjamas,1623,0,1,4,5,14,28,0.5176,1.5527,8640,319.4085,471.5342,48,1.7745,17,0.6285,14,100,3.6969,6539,2952,109.1312,6275,0
10662-10662_game_3,partial,DCup,2023,0,03/01/2024 10:40,3,13.24,6,Red,top,Bilibili Gaming,1623,1,5,5,8,28,14,1.0351,1.5527,32250,1192.2366,672.7542,9,0.3327,4,0.1479,5,31,1.146,12195,8608,318.2255,11095,5
10662-10662_game_3,partial,DCup,2023,0,03/01/2024 10:40,3,13.24,7,Red,jng,Bilibili Gaming,1623,1,3,3,10,28,14,1.0351,1.5527,8645,319.5933,892.7172,7,0.2588,8,0.2957,8,33,1.22,10420,6833,252.6063,8940,131
10662-10662_game_3,partial,DCup,2023,0,03/01/2024 10:40,3,13.24,8,Red,mid,Bilibili Gaming,1623,1,10,3,6,28,14,1.0351,1.5527,27682,1023.3641,694.8614,11,0.4067,3,0.1109,2,24,0.8872,14412,10825,400.1848,11075,31
10662-10662_game_3,partial,DCup,2023,0,03/01/2024 10:40,3,13.24,9,Red,bot,Bilibili Gaming,1623,1,7,2,6,28,14,1.0351,1.5527,15989,591.0906,474.0481,14,0.5176,20,0.7394,6,58,2.1442,14311,10724,396.451,11585,13
10662-10662_game_3,partial,DCup,2023,0,03/01/2024 10:40,3,13.24,10,Red,sup,Bilibili Gaming,1623,1,3,1,15,28,14,1.0351,1.5527,7286,269.353,524.6211,47,1.7375,11,0.4067,14,97,3.586,8866,5279,195.1571,7244,0
10662-10662_game_3,partial,DCup,2023,0,03/01/2024 10:40,3,13.24,100,Blue,team,Ninjas in Pyjamas,1623,0,14,28,20,14,28,0.5176,1.5527,54548,2016.5619,4077.3013,82,3.0314,37,1.3678,31,207,7.6525,45699,27766,1026.4695,44307,124
10662-10662_game_3,partial,DCup,2023,0,03/01/2024 10:40,3,13.24,200,Red,team,Bilibili Gaming,1623,1,28,14,45,28,14,1.0351,1.5527,91850,3395.5638,3258.9649,88,3.2532,46,1.7006,35,244,9.0203,60204,42271,1562.6987,49939,180
10663-10663_game_1,partial,DCup,2023,0,04/01/2024 09:13,1,13.24,1,Blue,top,Rare Atom,1720,0,4,2,4,9,21,0.314,1.0465,13982,487.7442,1013.2674,11,0.3837,7,0.2442,7,34,1.186,12159,8375,292.1512,12104,20
10663-10663_game_1,partial,DCup,2023,0,04/01/2024 09:13,1,13.24,2,Blue,jng,Rare Atom,1720,0,2,6,5,9,21,0.314,1.0465,8124,283.3953,834.4884,7,0.2442,13,0.4535,7,43,1.5,9626,5842,203.7907,9330,142
10663-10663_game_1,partial,DCup,2023,0,04/01/2024 09:13,1,13.24,3,Blue,mid,Rare Atom,1720,0,3,4,3,9,21,0.314,1.0465,13655,476.3372,621.6279,9,0.314,8,0.2791,7,35,1.2209,9933,6149,214.5,9880,0
10663-10663_game_1,partial,DCup,2023,0,04/01/2024 09:13,1,13.24,4,Blue,bot,Rare Atom,1720,0,0,4,3,9,21,0.314,1.0465,7569,264.0349,639.2791,8,0.2791,5,0.1744,3,14,0.4884,9278,5494,191.6512,9140,4
10663-10663_game_1,partial,DCup,2023,0,04/01/2024 09:13,1,13.24,5,Blue,sup,Rare Atom,1720,0,0,5,8,9,21,0.314,1.0465,13250,462.2093,429.6628,59,2.0581,17,0.593,17,113,3.9419,6677,2893,100.9186,6260,0
10663-10663_game_1,partial,DCup,2023,0,04/01/2024 09:13,1,13.24,6,Red,top,JD Gaming,1720,1,6,2,4,21,9,0.7326,1.0465,15416,537.7674,689.4419,13,0.4535,5,0.1744,4,33,1.1512,12628,8844,308.5116,10360,13
10663-10663_game_1,partial,DCup,2023,0,04/01/2024 09:13,1,13.24,7,Red,jng,JD Gaming,1720,1,1,3,13,21,9,0.7326,1.0465,8381,292.3605,925.2209,15,0.5233,4,0.1395,6,37,1.2907,10214,6430,224.3023,9115,164
10663-10663_game_1,partial,DCup,2023,0,04/01/2024 09:13,1,13.24,8,Red,mid,JD Gaming,1720,1,4,2,10,21,9,0.7326,1.0465,22781,794.686,445.1163,12,0.4186,8,0.2791,2,31,1.0814,13091,9307,324.6628,12555,4
10663-10663_game_1,partial,DCup,2023,0,04/01/2024 09:13,1,13.24,9,Red,bot,JD Gaming,1720,1,10,0,9,21,9,0.7326,1.0465,30938,1079.2326,321.2093,31,1.0814,10,0.3488,10,53,1.8488,15451,11667,406.9884,13685,8
10663-10663_game_1,partial,DCup,2023,0,04/01/2024 09:13,1,13.24,10,Red,sup,JD Gaming,1720,1,0,2,11,21,9,0.7326,1.0465,5835,203.5465,605.6512,44,1.5349,11,0.3837,13,78,2.7209,7064,3280,114.4186,6155,0
10663-10663_game_1,partial,DCup,2023,0,04/01/2024 09:13,1,13.24,100,Blue,team,Rare Atom,1720,0,9,21,23,9,21,0.314,1.0465,56581,1973.7558,3538.3605,94,3.2791,50,1.7442,41,238,8.3023,47673,28751,1002.9419,46714,166
10663-10663_game_1,partial,DCup,2023,0,04/01/2024 09:13,1,13.24,200,Red,team,JD Gaming,1720,1,21,9,47,21,9,0.7326,1.0465,83351,2907.593,2986.6395,115,4.0116,38,1.3256,35,233,8.1279,58448,39526,1378.814,51870,190
10663-10663_game_2,partial,DCup,2023,0,04/01/2024 10:02,2,13.24,1,Blue,top,Rare Atom,1972,0,1,4,3,6,14,0.1826,0.6085,8877,270.0913,742.9108,12,0.3651,5,0.1521,2,30,0.9128,10649,6351,193.2353,10534,12
10663-10663_game_2,partial,DCup,2023,0,04/01/2024 10:02,2,13.24,2,Blue,jng,Rare Atom,1972,0,2,2,3,6,14,0.1826,0.6085,11066,336.6937,834.5842,42,1.2779,36,1.0953,3,121,3.6815,12206,7908,240.6085,12010,154
10663-10663_game_2,partial,DCup,2023,0,04/01/2024 10:02,2,13.24,3,Blue,mid,Rare Atom,1972,0,3,1,3,6,14,0.1826,0.6085,15748,479.1481,446.1968,17,0.5172,7,0.213,6,30,0.9128,13449,9151,278.428,12255,12
10663-10663_game_2,partial,DCup,2023,0,04/01/2024 10:02,2,13.24,4,Blue,bot,Rare Atom,1972,0,0,2,5,6,14,0.1826,0.6085,13175,400.8621,386.5619,10,0.3043,10,0.3043,4,34,1.0345,13114,8816,268.2353,11994,8
10663-10663_game_2,partial,DCup,2023,0,04/01/2024 10:02,2,13.24,5,Blue,sup,Rare Atom,1972,0,0,5,2,6,14,0.1826,0.6085,3405,103.6004,522.4442,51,1.5517,7,0.213,19,97,2.9513,6878,2580,78.499,6749,0
10663-10663_game_2,partial,DCup,2023,0,04/01/2024 10:02,2,13.24,6,Red,top,JD Gaming,1972,1,2,1,7,14,6,0.426,0.6085,15268,464.5436,551.6531,13,0.3955,8,0.2434,4,29,0.8824,13786,9488,288.6815,13024,12
10663-10663_game_2,partial,DCup,2023,0,04/01/2024 10:02,2,13.24,7,Red,jng,JD Gaming,1972,1,3,3,6,14,6,0.426,0.6085,8411,255.9128,938.1237,19,0.5781,15,0.4564,12,56,1.7039,10680,6382,194.1785,9965,171
10663-10663_game_2,partial,DCup,2023,0,04/01/2024 10:02,2,13.24,8,Red,mid,JD Gaming,1972,1,4,0,8,14,6,0.426,0.6085,18600,565.9229,153.8032,19,0.5781,12,0.3651,5,44,1.3387,13862,9564,290.9939,11999,22
10663-10663_game_2,partial,DCup,2023,0,04/01/2024 10:02,2,13.24,9,Red,bot,JD Gaming,1972,1,5,2,4,14,6,0.426,0.6085,21819,663.8641,326.4097,14,0.426,15,0.4564,3,42,1.2779,15200,10902,331.7039,13334,24
10663-10663_game_2,partial,DCup,2023,0,04/01/2024 10:02,2,13.24,10,Red,sup,JD Gaming,1972,1,0,0,9,14,6,0.426,0.6085,5354,162.9006,491.0142,53,1.6126,12,0.3651,16,87,2.6471,8134,3836,116.714,7404,0
10663-10663_game_2,partial,DCup,2023,0,04/01/2024 10:02,2,13.24,100,Blue,team,Rare Atom,1972,0,6,14,16,6,14,0.1826,0.6085,52271,1590.3955,2932.6978,132,4.0162,65,1.9777,34,312,9.4929,56296,34804,1058.9452,53542,186
10663-10663_game_2,partial,DCup,2023,0,04/01/2024 10:02,2,13.24,200,Red,team,JD Gaming,1972,1,14,6,34,14,6,0.426,0.6085,69451,2113.1136,2460.9736,118,3.5903,62,1.8864,40,258,7.8499,61662,40170,1222.211,55726,229
10663-10663_game_3,partial,DCup,2023,0,04/01/2024 10:53,3,13.24,1,Blue,top,JD Gaming,1750,1,3,0,5,13,4,0.4457,0.5829,14343,491.76,585.5657,10,0.3429,4,0.1371,1,23,0.7886,11868,8022,275.04,9745,24
10663-10663_game_3,partial,DCup,2023,0,04/01/2024 10:53,3,13.24,2,Blue,jng,JD Gaming,1750,1,4,1,7,13,4,0.4457,0.5829,11164,382.7657,869.4171,9,0.3086,15,0.5143,8,50,1.7143,10540,6694,229.5086,9475,148
10663-10663_game_3,partial,DCup,2023,0,04/01/2024 10:53,3,13.24,3,Blue,mid,JD Gaming,1750,1,4,0,4,13,4,0.4457,0.5829,10487,359.5543,234.9943,7,0.24,11,0.3771,4,34,1.1657,11123,7277,249.4971,9425,4
10663-10663_game_3,partial,DCup,2023,0,04/01/2024 10:53,3,13.24,4,Blue,bot,JD Gaming,1750,1,2,2,7,13,4,0.4457,0.5829,18841,645.9771,339.0857,16,0.5486,13,0.4457,5,46,1.5771,12810,8964,307.3371,11230,8
10663-10663_game_3,partial,DCup,2023,0,04/01/2024 10:53,3,13.24,5,Blue,sup,JD Gaming,1750,1,0,1,10,13,4,0.4457,0.5829,3983,136.56,242.1257,43,1.4743,10,0.3429,15,87,2.9829,6831,2985,102.3429,5925,0
10663-10663_game_3,partial,DCup,2023,0,04/01/2024 10:53,3,13.24,6,Red,top,Rare Atom,1750,0,0,3,1,4,13,0.1371,0.5829,12995,445.5429,832.32,7,0.24,3,0.1029,3,26,0.8914,10366,6520,223.5429,9909,22
10663-10663_game_3,partial,DCup,2023,0,04/01/2024 10:53,3,13.24,7,Red,jng,Rare Atom,1750,0,1,2,1,4,13,0.1371,0.5829,3454,118.4229,658.8343,10,0.3429,10,0.3429,10,42,1.44,8229,4383,150.2743,8095,132
10663-10663_game_3,partial,DCup,2023,0,04/01/2024 10:53,3,13.24,8,Red,mid,Rare Atom,1750,0,1,1,0,4,13,0.1371,0.5829,8571,293.8629,233.4857,14,0.48,5,0.1714,6,29,0.9943,10694,6848,234.7886,9974,0
10663-10663_game_3,partial,DCup,2023,0,04/01/2024 10:53,3,13.24,9,Red,bot,Rare Atom,1750,0,2,4,2,4,13,0.1371,0.5829,8680,297.6,442.8,8,0.2743,12,0.4114,3,28,0.96,11195,7349,251.9657,9750,0
10663-10663_game_3,partial,DCup,2023,0,04/01/2024 10:53,3,13.24,10,Red,sup,Rare Atom,1750,0,0,3,4,4,13,0.1371,0.5829,3225,110.5714,439.6457,52,1.7829,3,0.1029,19,82,2.8114,6061,2215,75.9429,5830,0
10663-10663_game_3,partial,DCup,2023,0,04/01/2024 10:53,3,13.24,100,Blue,team,JD Gaming,1750,1,13,4,33,13,4,0.4457,0.5829,58817,2016.5829,2271.2229,85,2.9143,53,1.8171,33,239,8.1943,53172,33944,1163.7943,45800,184
10663-10663_game_3,partial,DCup,2023,0,04/01/2024 10:53,3,13.24,200,Red,team,Rare Atom,1750,0,4,13,8,4,13,0.1371,0.5829,36925,1266.0,2607.0857,91,3.12,33,1.1314,41,208,7.1314,46545,27317,936.5829,43558,155
10664-10664_game_1,partial,DCup,2023,0,06/01/2024 09:21,1,13.24,1,Blue,top,JD Gaming,1819,0,4,2,2,12,18,0.3958,0.9896,17587,580.11,560.5827,11,0.3628,2,0.066,6,26,0.8576,13069,9083,299.6042,12895,8
10664-10664_game_1,partial,DCup,2023,0,06/01/2024 09:21,1,13.24,2,Blue,jng,JD Gaming,1819,0,3,3,6,12,18,0.3958,0.9896,16607,547.7845,1205.5745,18,0.5937,25,0.8246,10,59,1.9461,10659,6673,220.11,10144,168
10664-10664_game_1,partial,DCup,2023,0,06/01/2024 09:21,1,13.24,3,Blue,mid,JD Gaming,1819,0,4,4,6,12,18,0.3958,0.9896,18647,615.0742,542.6388,16,0.5278,8,0.2639,6,37,1.2205,12043,8057,265.7614,11799,0
10664-10664_game_1,partial,DCup,2023,0,06/01/2024 09:21,1,13.24,4,Blue,bot,JD Gaming,1819,0,1,4,6,12,18,0.3958,0.9896,16449,542.5728,571.3689,13,0.4288,10,0.3299,5,43,1.4184,10248,6262,206.5531,10055,8
10664-10664_game_1,partial,DCup,2023,0,06/01/2024 09:21,1,13.24,5,Blue,sup,JD Gaming,1819,0,0,5,7,12,18,0.3958,0.9896,6922,228.3233,484.0902,86,2.8367,28,0.9236,17,124,4.0902,6946,2960,97.6361,6395,0
10664-10664_game_1,partial,DCup,2023,0,06/01/2024 09:21,1,13.24,6,Red,top,Bilibili Gaming,1819,1,5,1,3,18,12,0.5937,0.9896,20006,659.901,693.6778,9,0.2969,6,0.1979,4,37,1.2205,14055,10069,332.1275,11850,12
10664-10664_game_1,partial,DCup,2023,0,06/01/2024 09:21,1,13.24,7,Red,jng,Bilibili Gaming,1819,1,5,1,8,18,12,0.5937,0.9896,14120,465.7504,845.0797,11,0.3628,6,0.1979,10,45,1.4843,11898,7912,260.9786,10014,184
10664-10664_game_1,partial,DCup,2023,0,06/01/2024 09:21,1,13.24,8,Red,mid,Bilibili Gaming,1819,1,2,6,10,18,12,0.5937,0.9896,17599,580.5058,635.7559,5,0.1649,17,0.5607,2,39,1.2864,11765,7779,256.5915,10229,8
10664-10664_game_1,partial,DCup,2023,0,06/01/2024 09:21,1,13.24,9,Red,bot,Bilibili Gaming,1819,1,5,4,5,18,12,0.5937,0.9896,17886,589.9725,408.983,14,0.4618,15,0.4948,8,50,1.6493,14116,10130,334.1396,12460,12
10664-10664_game_1,partial,DCup,2023,0,06/01/2024 09:21,1,13.24,10,Red,sup,Bilibili Gaming,1819,1,1,0,14,18,12,0.5937,0.9896,5828,192.2375,610.1264,106,3.4964,45,1.4843,19,196,6.4651,9283,5297,174.7224,8274,0
10664-10664_game_1,partial,DCup,2023,0,06/01/2024 09:21,1,13.24,100,Blue,team,JD Gaming,1819,0,12,18,27,12,18,0.3958,0.9896,76212,2513.8648,3364.2221,144,4.7499,73,2.4079,44,289,9.5327,52965,33033,1089.5987,51288,184
10664-10664_game_1,partial,DCup,2023,0,06/01/2024 09:21,1,13.24,200,Red,team,Bilibili Gaming,1819,1,18,12,40,18,12,0.5937,0.9896,75439,2488.3672,3193.5899,145,4.7828,89,2.9357,43,367,12.1056,61117,41185,1358.4937,52827,215
10664-10664_game_2,partial,DCup,2023,0,06/01/2024 10:13,2,13.24,1,Blue,top,Bilibili Gaming,1403,1,2,0,8,21,2,0.8981,0.9836,12938,553.3001,503.3927,9,0.3849,3,0.1283,3,22,0.9408,9813,6675,285.4597,8815,0
10664-10664_game_2,partial,DCup,2023,0,06/01/2024 10:13,2,13.24,2,Blue,jng,Bilibili Gaming,1403,1,5,1,10,21,2,0.8981,0.9836,9332,399.0877,818.5745,7,0.2994,6,0.2566,6,28,1.1974,9835,6697,286.4006,8180,126
10664-10664_game_2,partial,DCup,2023,0,06/01/2024 10:13,2,13.24,3,Blue,mid,Bilibili Gaming,1403,1,9,0,9,21,2,0.8981,0.9836,20210,864.2908,463.0221,8,0.3421,6,0.2566,2,29,1.2402,12373,9235,394.9394,11899,9
10664-10664_game_2,partial,DCup,2023,0,06/01/2024 10:13,2,13.24,4,Blue,bot,Bilibili Gaming,1403,1,5,0,9,21,2,0.8981,0.9836,12364,528.7527,437.6194,11,0.4704,14,0.5987,3,34,1.454,11161,8023,343.1076,9685,10
10664-10664_game_2,partial,DCup,2023,0,06/01/2024 10:13,2,13.24,5,Blue,sup,Bilibili Gaming,1403,1,0,1,16,21,2,0.8981,0.9836,5475,234.1411,593.2003,51,2.181,23,0.9836,11,92,3.9344,7579,4441,189.9216,6485,0
10664-10664_game_2,partial,DCup,2023,0,06/01/2024 10:13,2,13.24,6,Red,top,JD Gaming,1403,0,0,5,1,2,21,0.0855,0.9836,7998,342.0385,835.3813,9,0.3849,0,0.0,4,15,0.6415,6824,3686,157.6336,6340,0
10664-10664_game_2,partial,DCup,2023,0,06/01/2024 10:13,2,13.24,7,Red,jng,JD Gaming,1403,0,1,5,1,2,21,0.0855,0.9836,8184,349.9929,1290.6201,5,0.2138,8,0.3421,3,25,1.0691,6686,3548,151.732,6310,120
10664-10664_game_2,partial,DCup,2023,0,06/01/2024 10:13,2,13.24,8,Red,mid,JD Gaming,1403,0,0,3,1,2,21,0.0855,0.9836,9986,427.0563,481.8817,8,0.3421,4,0.1711,2,15,0.6415,7280,4142,177.1347,6355,3
10664-10664_game_2,partial,DCup,2023,0,06/01/2024 10:13,2,13.24,9,Red,bot,JD Gaming,1403,0,1,4,1,2,21,0.0855,0.9836,9152,391.3899,396.4362,10,0.4277,7,0.2994,3,23,0.9836,8050,4912,210.0641,7960,0
10664-10664_game_2,partial,DCup,2023,0,06/01/2024 10:13,2,13.24,10,Red,sup,JD Gaming,1403,0,0,4,2,2,21,0.0855,0.9836,6410,274.1269,558.5175,52,2.2238,17,0.727,11,86,3.6778,5170,2032,86.8995,5020,4
10664-10664_game_2,partial,DCup,2023,0,06/01/2024 10:13,2,13.24,100,Blue,team,Bilibili Gaming,1403,1,21,2,52,21,2,0.8981,0.9836,60318,2579.5296,2815.7234,86,3.6778,52,2.2238,25,206,8.8097,50761,35072,1499.8717,45064,145
10664-10664_game_2,partial,DCup,2023,0,06/01/2024 10:13,2,13.24,200,Red,team,JD Gaming,1403,0,2,21,6,2,21,0.0855,0.9836,41729,1784.5617,3562.794,84,3.5923,36,1.5396,23,163,6.9708,34010,18321,783.5068,31985,127
10664-10664_game_3,partial,DCup,2023,0,06/01/2024 10:53,3,13.24,1,Blue,top,JD Gaming,1863,0,2,4,1,10,21,0.3221,0.9984,14413,464.1868,968.6957,9,0.2899,5,0.161,5,32,1.0306,10385,6309,203.1884,10184,0
10664-10664_game_3,partial,DCup,2023,0,06/01/2024 10:53,3,13.24,2,Blue,jng,JD Gaming,1863,0,7,5,1,10,21,0.3221,0.9984,20461,658.9694,1137.4557,10,0.3221,9,0.2899,10,47,1.5137,12388,8312,267.6973,12215,160
10664-10664_game_3,partial,DCup,2023,0,06/01/2024 10:53,3,13.24,3,Blue,mid,JD Gaming,1863,0,0,4,1,10,21,0.3221,0.9984,15112,486.6989,505.8293,6,0.1932,7,0.2254,2,30,0.9662,9572,5496,177.0048,9309,8
10664-10664_game_3,partial,DCup,2023,0,06/01/2024 10:53,3,13.24,4,Blue,bot,JD Gaming,1863,0,1,3,2,10,21,0.3221,0.9984,21163,681.5781,530.0805,16,0.5153,12,0.3865,9,39,1.256,12708,8632,278.0032,12640,8
10664-10664_game_3,partial,DCup,2023,0,06/01/2024 10:53,3,13.24,5,Blue,sup,JD Gaming,1863,0,0,5,4,10,21,0.3221,0.9984,5623,181.095,442.0612,58,1.868,12,0.3865,16,111,3.5749,6914,2838,91.401,6855,0
10664-10664_game_3,partial,DCup,2023,0,06/01/2024 10:53,3,13.24,6,Red,top,Bilibili Gaming,1863,1,4,4,12,21,10,0.6763,0.9984,29733,957.5845,731.0145,13,0.4187,1,0.0322,7,26,0.8374,13660,9584,308.6634,12309,20
